url_len,host_len,path_len,query_len,num_subdomains,uses_https,has_ip_in_host,num_digits,num_specials,count_at,count_dash,count_underscore,count_percent,count_dot,hostname_entropy,kw_login,kw_verify,kw_update,kw_free,kw_winner,kw_click,kw_bonus,kw_urgent,kw_account,kw_secure,kw_bank,kw_paypal,label,url
41,20,14,0,1,0.0,0.0,0,8,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward
43,30,6,0,3,0.0,0.0,2,8,0,1,0,0,3,3.872905595320056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,http://sub3.update-account.paypa1.com/login
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
36,18,10,0,2,1.0,0.0,0,6,0,0,0,0,2,3.1279868068776753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.georgetown.edu/academics
35,10,17,0,2,1.0,0.0,0,7,0,0,0,0,2,2.6464393446710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.un.org/en/climatechange
56,31,8,8,1,1.0,0.0,4,11,0,3,0,0,1,3.977916874693636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,https://verify-update-secure-paypal.com/confirm?&id=9942
56,33,7,8,2,0.0,0.0,4,11,0,2,0,0,2,3.9912157102019847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,http://confirm.update-secure-payments.co/verify?&id=5511
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
55,33,15,0,3,0.0,0.0,0,10,0,2,0,0,3,3.998050937146914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://secure-paypal.com.login-update.co/account/verify
38,25,6,0,2,0.0,0.0,1,7,0,1,0,0,2,3.623465189601647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,http://update-account.paypa1.com/login
64,33,15,8,3,0.0,0.0,4,13,0,2,0,0,3,3.998050937146914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://secure-paypal.com.login-update.co/account/verify?&id=7499
63,40,8,7,4,0.0,0.0,4,13,0,2,0,0,4,4.134183719779189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://sub3.secure-account.bank.verify-login.cn/account?&id=478
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
35,10,17,0,2,1.0,0.0,0,7,0,0,0,0,2,2.6464393446710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.un.org/en/climatechange
50,35,8,0,3,0.0,0.0,0,9,0,2,0,0,3,4.057575159678482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://secure-account.bank.verify-login.cn/account
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
32,12,13,0,3,0.0,1.0,9,8,0,0,0,0,3,2.8553885422075336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,http://192.168.0.30/login/verify
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
64,40,8,8,4,0.0,0.0,5,13,0,2,0,0,4,4.134183719779189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://sub3.secure-account.bank.verify-login.cn/account?&id=3614
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
54,32,15,0,2,0.0,0.0,1,10,0,3,0,0,2,4.077819531114783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://sub9.bank-secure-update-login.ru/account/urgent
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
63,32,15,8,2,0.0,0.0,5,13,0,3,0,0,2,4.077819531114783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://sub9.bank-secure-update-login.ru/account/urgent?&id=9019
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
55,25,14,8,2,0.0,0.0,5,12,0,2,0,0,2,3.9238561897747246,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://sub3.click-bonus-free.win/urgent/reward?&id=4943
56,31,8,8,1,1.0,0.0,4,11,0,3,0,0,1,3.977916874693636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,https://verify-update-secure-paypal.com/confirm?&id=5431
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
54,25,14,7,2,0.0,0.0,4,12,0,2,0,0,2,3.9238561897747246,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://sub2.click-bonus-free.win/urgent/reward?&id=323
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
49,27,15,0,1,0.0,0.0,0,9,0,3,0,0,1,4.0043444463675275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://bank-secure-update-login.ru/account/urgent
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
52,29,7,8,1,0.0,0.0,4,11,0,3,0,0,1,4.064203408622266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,http://account-verify-login-bank.com/update?&id=9422
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
51,22,13,8,1,0.0,0.0,4,11,0,2,0,0,1,3.8796640049025943,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,http://bonus-free-money.click/winner/claim?&id=9676
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
55,33,15,0,3,0.0,0.0,0,10,0,2,0,0,3,3.998050937146914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://secure-paypal.com.login-update.co/account/verify
50,20,14,8,1,0.0,0.0,4,11,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward?&id=4482
60,38,15,0,4,0.0,0.0,1,11,0,2,0,0,4,4.1287347499440905,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://sub3.secure-paypal.com.login-update.co/account/verify
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
50,35,8,0,3,0.0,0.0,0,9,0,2,0,0,3,4.057575159678482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://secure-account.bank.verify-login.cn/account
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
59,35,8,8,3,0.0,0.0,4,12,0,2,0,0,3,4.057575159678482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://secure-account.bank.verify-login.cn/account?&id=4289
60,38,15,0,4,0.0,0.0,1,11,0,2,0,0,4,4.1287347499440905,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://sub5.secure-paypal.com.login-update.co/account/verify
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
51,22,13,8,1,0.0,0.0,4,11,0,2,0,0,1,3.8796640049025943,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,http://bonus-free-money.click/winner/claim?&id=2059
41,12,13,8,3,0.0,1.0,13,11,0,0,0,0,3,2.8553885422075336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,http://192.168.0.30/login/verify?&id=8695
50,20,14,8,1,0.0,0.0,4,11,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward?&id=1914
52,29,7,8,1,0.0,0.0,4,11,0,3,0,0,1,4.064203408622266,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,http://account-verify-login-bank.com/update?&id=4214
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
35,10,17,0,2,1.0,0.0,0,7,0,0,0,0,2,2.6464393446710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.un.org/en/climatechange
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
47,25,6,8,2,0.0,0.0,5,10,0,1,0,0,2,3.623465189601647,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,http://update-account.paypa1.com/login?&id=5321
63,32,15,8,2,0.0,0.0,5,13,0,3,0,0,2,4.077819531114783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://sub8.bank-secure-update-login.ru/account/urgent?&id=4180
49,27,15,0,1,0.0,0.0,0,9,0,3,0,0,1,4.0043444463675275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://bank-secure-update-login.ru/account/urgent
55,33,15,0,3,0.0,0.0,0,10,0,2,0,0,3,3.998050937146914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://secure-paypal.com.login-update.co/account/verify
47,33,7,0,2,0.0,0.0,0,8,0,2,0,0,2,3.9912157102019847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,http://confirm.update-secure-payments.co/verify
41,20,14,0,1,0.0,0.0,0,8,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
49,27,15,0,1,0.0,0.0,0,9,0,3,0,0,1,4.0043444463675275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://bank-secure-update-login.ru/account/urgent
43,30,6,0,3,0.0,0.0,2,8,0,1,0,0,3,3.872905595320056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,http://sub2.update-account.paypa1.com/login
59,35,8,8,3,0.0,0.0,4,12,0,2,0,0,3,4.057575159678482,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://secure-account.bank.verify-login.cn/account?&id=3064
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
55,40,8,0,4,0.0,0.0,1,10,0,2,0,0,4,4.134183719779189,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,http://sub3.secure-account.bank.verify-login.cn/account
63,32,15,8,2,0.0,0.0,5,13,0,3,0,0,2,4.077819531114783,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://sub9.bank-secure-update-login.ru/account/urgent?&id=7608
36,18,10,0,2,1.0,0.0,0,6,0,0,0,0,2,3.1279868068776753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.georgetown.edu/academics
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
27,10,9,0,1,1.0,0.0,0,5,0,0,0,0,1,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://openai.com/research
36,18,10,0,2,1.0,0.0,0,6,0,0,0,0,2,3.1279868068776753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.georgetown.edu/academics
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
35,10,17,0,2,1.0,0.0,0,7,0,0,0,0,2,2.6464393446710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.un.org/en/climatechange
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
52,30,6,8,3,0.0,0.0,6,11,0,1,0,0,3,3.872905595320056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,http://sub7.update-account.paypa1.com/login?&id=1244
37,17,13,0,4,0.0,0.0,10,9,0,0,0,0,4,3.219528282299547,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,http://sub1.192.168.0.30/login/verify
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
50,20,14,8,1,0.0,0.0,4,11,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward?&id=1954
27,10,9,0,1,1.0,0.0,0,5,0,0,0,0,1,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://openai.com/research
49,27,15,0,1,0.0,0.0,0,9,0,3,0,0,1,4.0043444463675275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://bank-secure-update-login.ru/account/urgent
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
47,33,7,0,2,0.0,0.0,0,8,0,2,0,0,2,3.9912157102019847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,http://confirm.update-secure-payments.co/verify
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
27,10,9,0,1,1.0,0.0,0,5,0,0,0,0,1,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://openai.com/research
47,31,8,0,1,1.0,0.0,0,8,0,3,0,0,1,3.977916874693636,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,https://verify-update-secure-paypal.com/confirm
56,33,7,8,2,0.0,0.0,4,11,0,2,0,0,2,3.9912157102019847,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,http://confirm.update-secure-payments.co/verify?&id=1906
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
55,25,14,8,2,0.0,0.0,5,12,0,2,0,0,2,3.9238561897747246,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://sub3.click-bonus-free.win/urgent/reward?&id=4414
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
61,38,7,8,3,0.0,0.0,5,12,0,2,0,0,3,4.115834092163221,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,http://sub9.confirm.update-secure-payments.co/verify?&id=7162
35,10,17,0,2,1.0,0.0,0,7,0,0,0,0,2,2.6464393446710157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.un.org/en/climatechange
50,22,13,7,1,0.0,0.0,3,11,0,2,0,0,1,3.8796640049025943,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,http://bonus-free-money.click/winner/claim?&id=938
49,27,15,0,1,0.0,0.0,0,9,0,3,0,0,1,4.0043444463675275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,http://bank-secure-update-login.ru/account/urgent
48,34,7,0,2,0.0,0.0,1,9,0,3,0,0,2,4.2339466645252255,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,http://sub9.account-verify-login-bank.com/update
27,10,9,0,1,1.0,0.0,0,5,0,0,0,0,1,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://openai.com/research
41,20,14,0,1,0.0,0.0,0,8,0,2,0,0,1,3.8219280948873626,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,http://click-bonus-free.win/urgent/reward
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
45,17,20,0,2,1.0,0.0,0,8,0,0,1,0,2,3.219528282299547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.wikipedia.org/wiki/Neural_network
55,21,26,0,2,1.0,0.0,0,10,0,1,0,0,2,3.52257158913636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://developer.mozilla.org/en-US/docs/Web/JavaScript
41,14,19,0,2,1.0,0.0,4,10,0,1,0,0,2,3.1820058147602133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.python.org/dev/peps/pep-0008/
27,10,9,0,1,1.0,0.0,0,5,0,0,0,0,1,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://openai.com/research
38,16,14,0,2,1.0,0.0,0,8,0,0,0,0,3,3.452819531114783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.stanford.edu/ai/index.html
46,17,13,8,4,0.0,0.0,14,12,0,0,0,0,4,3.381580488309163,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,http://sub4.192.168.0.30/login/verify?&id=1949
55,33,15,0,3,0.0,0.0,0,10,0,2,0,0,3,3.998050937146914,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,http://secure-paypal.com.login-update.co/account/verify
32,19,5,0,2,1.0,0.0,0,6,0,0,0,0,2,3.6421498816369042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.khanacademy.org/math
42,20,5,8,2,1.0,0.0,5,8,0,0,0,0,2,3.684183719779189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://news.ycombinator.com/item?id=12345
40,17,15,0,2,1.0,0.0,0,8,0,1,0,0,2,3.1751231351134606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,https://www.microsoft.com/en-us/security
32,12,13,0,3,0.0,1.0,9,8,0,0,0,0,3,2.8553885422075336,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,http://192.168.0.30/login/verify
